model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,9,False,55.0,0.025,0.7360000610351562,41.964285714285715,0.8
B30,9,False,55.0,0.05,0.5840000510215759,56.25,1.6
B30,9,False,55.0,0.075,0.5400000214576721,55.60000000000001,0.0
B30,9,False,55.0,0.1,0.5160000324249268,54.800000000000004,0.0
B30,9,False,55.0,0.125,0.4880000352859497,52.400000000000006,0.0
B30,9,False,55.0,0.15,0.48000001907348633,52.400000000000006,0.0
B30,9,False,55.0,0.175,0.4240000247955322,42.8,0.0
B30,9,False,55.0,0.2,0.41200003027915955,43.6,0.0
B30,9,False,60.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,60.0,0.025,0.7360000610351562,44.73684210526316,1.6
B30,9,False,60.0,0.05,0.6040000319480896,58.29596412556054,1.6
B30,9,False,60.0,0.075,0.5640000104904175,59.91902834008097,0.4
B30,9,False,60.0,0.1,0.5120000243186951,54.400000000000006,0.0
B30,9,False,60.0,0.125,0.5080000162124634,54.800000000000004,0.0
B30,9,False,60.0,0.15,0.4480000138282776,49.6,0.0
B30,9,False,60.0,0.175,0.41600000858306885,46.800000000000004,0.0
B30,9,False,60.0,0.2,0.4360000193119049,45.6,0.0
B30,9,False,65.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,65.0,0.025,0.7520000338554382,50.0,1.2
B30,9,False,65.0,0.05,0.6160000562667847,60.96491228070175,1.6
B30,9,False,65.0,0.075,0.5920000076293945,61.84738955823293,0.0
B30,9,False,65.0,0.1,0.5480000376701355,59.599999999999994,0.0
B30,9,False,65.0,0.125,0.5120000243186951,55.60000000000001,0.0
B30,9,False,65.0,0.15,0.47600001096725464,53.6,0.0
B30,9,False,65.0,0.175,0.48000001907348633,52.400000000000006,0.0
B30,9,False,65.0,0.2,0.4320000112056732,46.800000000000004,0.0
B30,9,False,70.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,70.0,0.025,0.7480000257492065,48.30508474576271,1.2
B30,9,False,70.0,0.05,0.628000020980835,61.085972850678736,1.6
B30,9,False,70.0,0.075,0.5720000267028809,61.84738955823293,0.4
B30,9,False,70.0,0.1,0.5640000104904175,63.2,0.0
B30,9,False,70.0,0.125,0.527999997138977,58.8,0.0
B30,9,False,70.0,0.15,0.4960000216960907,55.2,0.0
B30,9,False,70.0,0.175,0.5040000081062317,54.800000000000004,0.0
B30,9,False,70.0,0.2,0.46400001645088196,52.0,0.0
B30,9,False,75.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,75.0,0.025,0.7520000338554382,47.78761061946903,1.2
B30,9,False,75.0,0.05,0.6320000290870667,65.76576576576578,2.0
B30,9,False,75.0,0.075,0.5920000076293945,63.05220883534136,0.0
B30,9,False,75.0,0.1,0.5680000185966492,63.2,0.0
B30,9,False,75.0,0.125,0.5320000052452087,60.0,0.0
B30,9,False,75.0,0.15,0.5240000486373901,60.0,0.0
B30,9,False,75.0,0.175,0.4960000216960907,55.60000000000001,0.0
B30,9,False,75.0,0.2,0.484000027179718,53.2,0.0
B30,9,False,80.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,80.0,0.025,0.7640000581741333,50.0,1.2
B30,9,False,80.0,0.05,0.6440000534057617,65.91928251121077,2.4
B30,9,False,80.0,0.075,0.5840000510215759,63.6,0.0
B30,9,False,80.0,0.1,0.5760000348091125,63.2,0.0
B30,9,False,80.0,0.125,0.5640000104904175,62.4,0.0
B30,9,False,80.0,0.15,0.5200000405311584,56.39999999999999,0.0
B30,9,False,80.0,0.175,0.5320000052452087,58.4,0.0
B30,9,False,80.0,0.2,0.492000013589859,53.6,0.0
B30,10,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,0.0,0.025,0.5560000538825989,0.0,0.0
B30,10,False,0.0,0.05,0.1120000034570694,0.0,0.0
B30,10,False,0.0,0.075,0.004000000189989805,0.0,0.0
B30,10,False,0.0,0.1,0.0,0.0,0.0
B30,10,False,0.0,0.125,0.0,0.0,0.0
B30,10,False,0.0,0.15,0.0,0.0,0.0
B30,10,False,0.0,0.175,0.0,0.0,0.0
B30,10,False,0.0,0.2,0.0,0.0,0.0
B30,10,False,10.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,10.0,0.025,0.5920000076293945,6.896551724137931,0.0
B30,10,False,10.0,0.05,0.2160000056028366,9.090909090909092,0.4
B30,10,False,10.0,0.075,0.052000001072883606,5.622489959839357,0.0
B30,10,False,10.0,0.1,0.036000002175569534,3.2,0.0
B30,10,False,10.0,0.125,0.024000000208616257,2.8000000000000003,0.0
B30,10,False,10.0,0.15,0.004000000189989805,0.4,0.0
B30,10,False,10.0,0.175,0.012000000104308128,1.6,0.0
B30,10,False,10.0,0.2,0.00800000037997961,0.8,0.0
B30,10,False,15.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,15.0,0.025,0.628000020980835,9.25925925925926,0.8
B30,10,False,15.0,0.05,0.2720000147819519,16.964285714285715,0.4
B30,10,False,15.0,0.075,0.13600000739097595,12.851405622489958,0.0
B30,10,False,15.0,0.1,0.12000000476837158,8.799999999999999,0.0
B30,10,False,15.0,0.125,0.08000000566244125,6.4,0.0
B30,10,False,15.0,0.15,0.052000001072883606,4.0,0.0
B30,10,False,15.0,0.175,0.036000002175569534,2.4,0.0
B30,10,False,15.0,0.2,0.036000002175569534,2.4,0.0
B30,10,False,20.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,20.0,0.025,0.64000004529953,14.782608695652174,0.4
B30,10,False,20.0,0.05,0.328000009059906,23.008849557522122,0.8
B30,10,False,20.0,0.075,0.2200000137090683,20.0,0.0
B30,10,False,20.0,0.1,0.18400001525878906,17.2,0.0
B30,10,False,20.0,0.125,0.15600000321865082,16.8,0.0
B30,10,False,20.0,0.15,0.12800000607967377,14.799999999999999,0.0
B30,10,False,20.0,0.175,0.1080000028014183,8.4,0.0
B30,10,False,20.0,0.2,0.08000000566244125,7.199999999999999,0.0
B30,10,False,25.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,25.0,0.025,0.656000018119812,26.495726495726498,0.0
B30,10,False,25.0,0.05,0.3680000305175781,28.125,1.2
B30,10,False,25.0,0.075,0.2639999985694885,25.702811244979916,0.4
B30,10,False,25.0,0.1,0.24000000953674316,22.983870967741936,0.0
B30,10,False,25.0,0.125,0.2120000123977661,22.400000000000002,0.0
B30,10,False,25.0,0.15,0.14000000059604645,18.0,0.0
B30,10,False,25.0,0.175,0.1720000058412552,18.0,0.0
B30,10,False,25.0,0.2,0.15200001001358032,16.0,0.0
B30,10,False,30.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,30.0,0.025,0.6760000586509705,20.18348623853211,0.4
B30,10,False,30.0,0.05,0.3960000276565552,32.42009132420091,1.2
B30,10,False,30.0,0.075,0.328000009059906,33.064516129032256,0.0
B30,10,False,30.0,0.1,0.30800002813339233,30.0,0.0
B30,10,False,30.0,0.125,0.25200000405311584,27.200000000000003,0.0
B30,10,False,30.0,0.15,0.24000000953674316,26.8,0.0
B30,10,False,30.0,0.175,0.24000000953674316,22.0,0.0
B30,10,False,30.0,0.2,0.22800001502037048,22.8,0.0
B30,10,False,35.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,35.0,0.025,0.6880000233650208,29.565217391304348,0.8
B30,10,False,35.0,0.05,0.4480000138282776,38.56502242152467,1.6
B30,10,False,35.0,0.075,0.3680000305175781,36.4,0.0
B30,10,False,35.0,0.1,0.35600000619888306,36.4,0.0
B30,10,False,35.0,0.125,0.320000022649765,35.199999999999996,0.0
B30,10,False,35.0,0.15,0.2720000147819519,30.8,0.0
B30,10,False,35.0,0.175,0.22800001502037048,27.6,0.0
B30,10,False,35.0,0.2,0.22800001502037048,24.8,0.0
B30,10,False,40.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,40.0,0.025,0.6840000152587891,30.434782608695656,0.0
B30,10,False,40.0,0.05,0.484000027179718,41.85022026431718,1.2
B30,10,False,40.0,0.075,0.4320000112056732,46.37096774193548,0.0
B30,10,False,40.0,0.1,0.41200003027915955,42.8,0.0
B30,10,False,40.0,0.125,0.3440000116825104,38.4,0.0
B30,10,False,40.0,0.15,0.328000009059906,35.199999999999996,0.0
B30,10,False,40.0,0.175,0.3240000009536743,37.6,0.0
B30,10,False,40.0,0.2,0.2760000228881836,30.4,0.0
B30,10,False,45.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,45.0,0.025,0.6920000314712524,35.59322033898305,0.4
B30,10,False,45.0,0.05,0.484000027179718,47.136563876651984,1.2
B30,10,False,45.0,0.075,0.4400000274181366,47.983870967741936,0.0
B30,10,False,45.0,0.1,0.42000001668930054,45.2,0.0
B30,10,False,45.0,0.125,0.4400000274181366,44.0,0.0
B30,10,False,45.0,0.15,0.3840000033378601,43.6,0.0
B30,10,False,45.0,0.175,0.3400000035762787,35.6,0.0
B30,10,False,45.0,0.2,0.30000001192092896,32.800000000000004,0.0
B30,10,False,50.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,50.0,0.025,0.7040000557899475,36.84210526315789,0.0
B30,10,False,50.0,0.05,0.5360000133514404,49.7737556561086,2.0
B30,10,False,50.0,0.075,0.46000000834465027,52.016129032258064,0.0
B30,10,False,50.0,0.1,0.4880000352859497,48.8,0.0
B30,10,False,50.0,0.125,0.4360000193119049,46.800000000000004,0.0
B30,10,False,50.0,0.15,0.41200003027915955,44.0,0.0
B30,10,False,50.0,0.175,0.3760000169277191,38.800000000000004,0.0
B30,10,False,50.0,0.2,0.3680000305175781,41.199999999999996,0.0
B30,10,False,55.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,55.0,0.025,0.7120000123977661,36.206896551724135,0.4
B30,10,False,55.0,0.05,0.5320000052452087,49.54545454545455,2.0
B30,10,False,55.0,0.075,0.527999997138977,55.82329317269076,0.4
B30,10,False,55.0,0.1,0.4880000352859497,52.800000000000004,0.0
B30,10,False,55.0,0.125,0.4480000138282776,49.2,0.0
B30,10,False,55.0,0.15,0.4400000274181366,44.800000000000004,0.0
B30,10,False,55.0,0.175,0.41200003027915955,43.6,0.0
B30,10,False,55.0,0.2,0.35200002789497375,36.8,0.0
B30,10,False,60.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,60.0,0.025,0.7240000367164612,40.54054054054054,0.8
B30,10,False,60.0,0.05,0.5640000104904175,53.81165919282511,1.6
B30,10,False,60.0,0.075,0.527999997138977,55.82329317269076,0.4
B30,10,False,60.0,0.1,0.5240000486373901,57.599999999999994,0.0
B30,10,False,60.0,0.125,0.484000027179718,54.800000000000004,0.0
B30,10,False,60.0,0.15,0.47600001096725464,50.8,0.0
B30,10,False,60.0,0.175,0.42000001668930054,45.2,0.0
B30,10,False,60.0,0.2,0.40800002217292786,45.6,0.0
B30,10,False,65.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,65.0,0.025,0.7160000205039978,35.18518518518518,0.4
B30,10,False,65.0,0.05,0.5800000429153442,54.86725663716814,1.2
B30,10,False,65.0,0.075,0.5320000052452087,57.831325301204814,0.0
B30,10,False,65.0,0.1,0.5200000405311584,54.0,0.0
B30,10,False,65.0,0.125,0.527999997138977,57.199999999999996,0.0
B30,10,False,65.0,0.15,0.484000027179718,50.0,0.0
B30,10,False,65.0,0.175,0.46000000834465027,50.0,0.0
B30,10,False,65.0,0.2,0.4320000112056732,46.0,0.0
B30,10,False,70.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,70.0,0.025,0.7280000448226929,40.707964601769916,1.2
B30,10,False,70.0,0.05,0.5920000076293945,55.60538116591929,2.0
B30,10,False,70.0,0.075,0.5720000267028809,59.599999999999994,0.0
B30,10,False,70.0,0.1,0.5520000457763672,60.0,0.0
B30,10,False,70.0,0.125,0.5200000405311584,55.60000000000001,0.0
B30,10,False,70.0,0.15,0.527999997138977,55.60000000000001,0.0
B30,10,False,70.0,0.175,0.4520000219345093,50.4,0.0
B30,10,False,70.0,0.2,0.4320000112056732,49.6,0.0
B30,10,False,75.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,75.0,0.025,0.7200000286102295,41.228070175438596,0.4
B30,10,False,75.0,0.05,0.6080000400543213,58.371040723981906,1.6
B30,10,False,75.0,0.075,0.5560000538825989,60.483870967741936,0.4
B30,10,False,75.0,0.1,0.5480000376701355,60.4,0.0
B30,10,False,75.0,0.125,0.5400000214576721,57.199999999999996,0.0
B30,10,False,75.0,0.15,0.5240000486373901,57.599999999999994,0.0
B30,10,False,75.0,0.175,0.5160000324249268,56.39999999999999,0.0
B30,10,False,75.0,0.2,0.45600003004074097,51.6,0.0
B30,10,False,80.0,0.0,0.9920000433921814,0.0,0.0
B30,10,False,80.0,0.025,0.7360000610351562,39.823008849557525,0.8
B30,10,False,80.0,0.05,0.6200000047683716,59.19282511210763,2.4
B30,10,False,80.0,0.075,0.5720000267028809,63.45381526104418,0.4
B30,10,False,80.0,0.1,0.5600000023841858,62.4,0.0
B30,10,False,80.0,0.125,0.5640000104904175,64.4,0.0
B30,10,False,80.0,0.15,0.5320000052452087,61.6,0.0
B30,10,False,80.0,0.175,0.5120000243186951,55.60000000000001,0.0
B30,10,False,80.0,0.2,0.5120000243186951,53.6,0.0
